userName,date,goodsNo,userSexMen,userSexWomen,userHeight,userWeight,goodsSize,reviewContent,reviewImg,reviewStyle,size,bright,color,thickness,weightness,touch,helpNo,styleLikeNo
박엣지,2021.12.31,2153847,0,1, 168cm, 55kg,M,['예쁩니다. 근데 지금 날씨에 입으면 안 돼요. 얼어 죽어요;-; 두꺼운 옷은 절대 아닙니다'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61cdefdf63371.jpg.view,1,2,1,2,0,0,0,0,0
S_sung,2021.12.30,2153847,0,1, 165cm, 45kg,S,['얇고 질은 좋지는 않아요 근데 사진빨 잘 받습니당:)'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61ccb2b3c9f71.jpg.view,1,2,2,2,0,0,0,0,0
미냐자붓지수,2021.12.29,2153847,0,1, 166cm, 46kg,S,"['지금 날씨에 입기는 춥지만 봄이나 초여름에 단독으로 입으면 괜찮을거같아요', <br/>, '재질이 보풀같이 빠지긴 하는데 그것만 제외하면 마음에 듭니다^^']",https://image.msscdn.net/data/estimate/2153847_0/gallery_61cc3730c7f1b.jpg.view,1,2,1,1,0,0,0,0,0
어치치몬,2021.12.03,2153847,0,1, 164cm, 50kg,S,['지금 입기에는 엄청 얇은데 비치는 거 없고 일단 재질이 마음에 들어요 겨울 다 가고 봄에는 입을 수 있을 듯 그냥 예뻐요 체고'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61aa0900e1ff2.jpg.view,1,2,1,2,0,0,0,0,0
Blakie,2021.12.03,2153847,0,1, 160cm, 44kg,S,"['흰색트위드 너무 화사하고 짱 예뻐요👍👍', <br/>, '위에만 살까 고민했는데 아래도 사길 잘한거같아요', <br/>, <br/>, '제가 허리가 조금 얇아서 보세 s사이즈 입어도 줄줄 내려가는데 요거는 예쁘게 딱 맞아서 만족스럽네요❤', <br/>, <br/>, <br/>, '단점은 재질은 겨울에 입기는 얇아서 안에 히트텍 같은거 입어야 할거 같긴해요ㅠㅜ', <br/>, '암튼 추천추천👍👍']",https://image.msscdn.net/data/estimate/2153847_0/gallery_61a9a0ae41071.jpg.view,1,2,1,1,0,0,0,0,0
흐아님,2021.12.02,2153847,0,1, 167cm, 48kg,S,['옷 이쁘긴 줠라 ㅇㅐ뻐요 근데 재질이 너무 얇아서 그런지 트위드 느낌이 덜하고 싼티나는 느낌...(지극히 개인적 의견ㅜㅡㅜ) 그래두 단추 등 퀄리 갠춘해여 허리 얇은 사람s사이즈 필수일듯!! 배송도 빨ㄹㅏ요 굿 ㅋ'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61a8990b67222.jpg.view,1,2,1,2,0,0,0,0,0
strong hanyi,2021.11.27,2153847,0,1, 173cm, 53kg,M,"['너무 예뻐요~~', <br/>, <br/>, '기장도 딱이고', <br/>, '물론 치마는 조금 짧긴 하지만', <br/>, '키가 커서 막 엄청 불편하다 그 정도는 아니었어요', <br/>, <br/>, '색도 이쁘고 소매도 딱이고', <br/>, '엄청 얇거나 두껍지도 않아요', <br/>, <br/>, '핏도 넘 이뿌구', <br/>, '상 하의 따로 입기도 좋아요 ㅎㅎ ', <br/>, <br/>, '상의 단추 풀고 입으면 느낌도 다르구']",https://image.msscdn.net/data/estimate/2153847_0/gallery_61a23b061a57d.jpg.view,1,2,1,2,0,0,0,0,0
enen두,2021.11.27,2153847,0,1, 162cm, 48kg,S,['너무 예뻐요💚 사실 블랙 구매했다가 마음에 들어서 블랙 입고 나가기전에 아이보리색 후다닥 구입해서 입어버린..🙄 예쁜데 많이 얇아서 저는 겉옷을 긴 옷으로 입었지만 단독으로 입으면 너무 예쁠옷.. 당장 구매 갈겨~'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61a1a8abe3e04.jpg.view,1,2,2,2,0,0,0,0,0
무신상랑행,2021.11.27,2153847,0,1, 166cm, 52kg,M,['입엇을때가 훨씬 이뻐요 이겅 입고 싶어서 약속까지 새로 잡을 지경 ..'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61a11c9d115e5.jpg.view,1,2,2,2,0,0,0,0,0
먀ㅏ,2021.11.21,2153847,0,1, 168cm, 52kg,M,"['ꖶ㉯전 이쁘㉡ㅣㄲ┠ 공㈜들은 ㉰ 사도록 ', <br/>, <br/>, '허리 얇은 곤듀들은 에스 사이즈 사세요', <br/>, '치마가 너무 커서 자꾸 올라감', <br/>, '강제 빤쓰 공개됨']",https://image.msscdn.net/data/estimate/2153847_0/gallery_619910d6862f0.jpg.view,1,1,1,1,0,0,0,0,0
집에서나가기싫다,2021.11.16,2153847,0,1, 166cm, 53kg,M,"['치마 안감 얇음, 상의 안감 없어서 이너 필요, 한겨울엔 못입음']",https://image.msscdn.net/data/estimate/2153847_0/gallery_61938dc3ca5bd.jpg.view,1,2,2,2,0,0,0,0,0
뿌쁍ㅑ,2021.10.31,2153847,0,1, 166cm, 52kg,M,"['이런 스탈 첨 도전해보는거라 살짝 겁났는데 실물이 미쳤어요 존ㅇㅖㅜㅜ 진짜 꼭 사세요 아 그리고 사진으로 봤을 땐 상의가 좀 겉옷 느낌이었는데 실제론 위아래 다 니트 느낌? ', <br/>, '참고 하시면 좋을 것 같아요!']",https://image.msscdn.net/data/estimate/2153847_0/gallery_617d74f52097a.jpg.view,1,2,2,2,0,0,0,0,0
그레이레빗,2021.10.29,2153847,0,1, 167cm, 52kg,S,['제가 젤 좋아하는 셋업으로 등극해버렸네요!! 그리고 의외로 따뜻했어요!!'],https://image.msscdn.net/data/estimate/2153847_0/gallery_617b3fb39c766.jpg.view,1,2,2,2,0,0,0,0,0
브론즈_4a806a172c7,2021.10.28,2153847,0,1, 165cm, 45kg,S,['모델 피팅컷보단 좀더 따듯한 아이보리 느낌이에요역시나 얇고요 안에 이너 따듯하게 입고 입어야할 거 같아요 근데 핏이 너무 예뻐서 용서가 돼요 상의가 약간만 더 길었으면 좋았을 거 같아요'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61796fb4e6c9b.jpg.view,1,2,3,2,0,0,0,0,0
멤버_48abc2fb6c5e,2022.03.14,2153847,0,1, 165cm, 55kg,M,['놀러가서 잘 입었어용 치마도 많이 안짧고 상의가 짧아서 이너가 살짝 보였는데 그것만 빼면 놀기에도 편하고 좋아용'],,0,2,2,2,0,0,0,0,0
hea0306,2022.03.13,2153847,0,1, 158cm, 45kg,S,['좋아요용 생각보다 치마는 허리가 크더라구요ㅠㅠ 사진빨도 잘 받아용'],,0,2,2,2,0,0,0,0,0
냠냠111,2022.03.09,2153847,0,1, 163cm, 47kg,S,['생각보다 좀 얇아서 날이 좀 더 풀리면 입으려고요  그래도 디자인은 너무 이쁘네요 사이즈도 딱이에요'],,0,2,1,2,0,0,0,0,0
sukkkkk,2022.03.08,2153847,0,1, 153cm, 43kg,S,['후기처럼 재질은 진짜 얇지만 위에 아이보리 퍼랑 입으면 진짜 완전 예뻐요 가늘어 보이고 완전 체고'],,0,2,1,2,0,0,0,0,0
gs07180,2022.03.06,2153847,0,1, 159cm, 56kg,M,['너무 예뻐요 색 고민하다가 흰색 샀는데 이거 사길 잘했어요ㅠㅔ'],,0,2,2,2,0,0,0,0,0
뉴비_240ddf24,2022.03.06,2153847,0,1, 160cm, 50kg,S,"['너무너무 좋아요 이쁘네요 굿', <br/>, '선물로 딱입니다 아주']",,0,2,2,2,0,0,0,0,0
밍뜽,2022.03.02,2153847,0,1, 157cm, 45kg,S,['허리 24인 저한테는 치마 허리가 좀 컸고 가슴이 없는 편이라 상의는 여유로웠어요! 어깨도 너무 딱맞지않고 편해요!'],,0,1,2,1,0,0,0,0,0
영콩님,2022.02.26,2153847,0,1, 163cm, 52kg,M,"['첫눈에 반해서 주문했어요', <br/>, '진짜 개이뽀요 ㅠㅠ 근데 지금 입기엔 춥고 4월쯤 되야 입을 수 있을듯']",,0,2,2,2,0,0,0,0,0
뉴비_90312f1431a0,2022.02.25,2153847,0,1, 166cm, 54kg,M,['옷은 너무 예쁘나 저한테는 좀 작았어요 허리가 비교적 더 얇으신분들 추천 합니당'],,0,3,2,2,0,0,0,0,0
냥냥냥느야아앙,2022.02.11,2153847,0,1, 168cm, 49kg,S,"['여자친구 사줬는데 너무 잘어울려요', <br/>, '168에 49키로입니다', <br/>, '너무 만족해해서 기분 좋아요']",,0,2,2,2,0,0,0,0,0
환환영영,2022.02.10,2153847,0,1, 159cm, 56kg,S,['예쁩니다. 봄에 입을려고 샀는데 잘 입고 다닐 수 있을거 같아요'],,0,2,2,2,0,0,0,0,0
길거리현숭이,2022.02.08,2153847,0,1, 165cm, 60kg,S,"['100점만의 100점 입니다.', <br/>, '맘에 쏙들어요 잘 쓰겠습니다~']",,0,2,2,2,0,0,0,0,0
민지0211,2022.02.07,2153847,0,1, 163cm, 55kg,M,['상의가 좀 짧고 치마는 길이가 약간 길지만 오히려좋아요 탑안에 이너 필수'],,0,2,2,2,0,0,0,0,0
따뜻한냉탕,2022.02.07,2153847,0,1, 167cm, 57kg,S,['겨울 트위드는 아니고 봄에 입기 좋은 얇은 트위드에요! 예뻐요'],,0,2,2,2,0,0,0,0,0
strong hanyi,2022.02.06,2153847,0,1, 173cm, 53kg,M,"['따로 따로 입기도 좋구', <br/>, '맞춰입으면 넘 예뻐요', <br/>, '소매 길이도 괜찮앙ㅕ']",,0,2,1,2,0,0,0,0,0
우주빙,2022.02.06,2153847,0,1, 159cm, 45kg,S,['예뻐요 키가 작아서 팔 들어올리면 좀 많이 (?) 배가 보이긴 하는데 핏도 잡아주고 귀여워요 소재는 고급스럽지는 않아요'],,0,2,2,2,0,0,0,0,0
Zžažng,2022.02.04,2153847,0,1, 161cm, 48kg,S,['아이보리 사길 잘한거 같아요 화사하고 이뻐요 그리고 허리 를 잘 잡아주는거 같아요 만족합니다'],,0,2,2,2,0,0,0,0,0
다람쥦,2022.02.04,2153847,0,1, 166cm, 45kg,M,['사이즈가 조금많이 크기는 하지만 정말 이쁜것같아요'],,0,2,2,2,0,0,0,0,0
멤버_5945bb0ca841,2022.02.04,2153847,0,1, 162cm, 52kg,S,['생각보다 얇은데 예뻐서 괜찮아요 아우터를 꼭 입어야 할거같아요'],,0,2,2,1,0,0,0,0,0
Hjjj36,2022.01.29,2153847,0,1, 164cm, 50kg,S,['허리부분이 크긴 한데 진심 존예에요  얇아서 지금은 입기 힘들지만 너무 예뻐요!!'],,0,1,2,2,0,0,0,0,0
모야왜구래,2022.01.28,2153847,0,1, 158cm, 47kg,S,"['짱짱 예쁩니다. 비침은 거의 없는 것 같아요 !', <br/>, '제 기준 팔이 좀 남아서 안쪽으로 접어 입었구요.', <br/>, '상의 하의 완전 딱 달라 붙는 느낌은 아니라 좋았어용']",,0,2,2,2,0,0,0,0,0
음냠냠념,2022.01.27,2153847,0,1, 160cm, 47kg,S,['남자친구가 좋아해요~~~~! 존예 ㅎㅎ 사기전에 고민했는데 고민한 시간이 아까워욥'],,0,2,1,1,0,0,0,0,0
뉴비_42b86a3dd8a9,2022.01.25,2153847,0,1, 169cm, 54kg,M,['얇긴 한데 보드라운 촉감이고 얇은 것에 비해 나름 따스해요 추운 겨울용은 아니지만 보온성은 있는듯'],,0,2,2,2,0,0,0,0,0
미니멀리즘추구하는맥시멀리스트,2022.01.20,2153847,0,1, 171cm, 58kg,M,['트위드와 셋업에 환장하는 저는 이 제품을 보고 찜해뒀다가 세일 하길래 냉큼 샀습니다. 바로 사지 못한 이유는 딱 봐도 크롭이라 엄청 짧고 치마도 제가 키가 크다보니 짧을텐데 가격도 있는데 부담스러워서 몇번 못입은 거 아닐까 싶었거든요ㅜ 일단 치마 길이는 조금 짧지만 그래도 허용 가능한 길이였어요! 상의는 역시나 짧아서 배와 등이 인사하고 있는데 핏은 예쁘네요ㅋㅋ 만세하면 브라 보일 듯 ㅎ 그래서 마지막 사진처럼 치마를 살짝 배 위쪽으로 올려주니까 훨씬 안정적인 핏이 나오네요 비록 치마는 더 짧아졌지만… 키가 좀 더 작으신 분들은 딱 알맞게 입을 수 있을 듯 ㅠㅠ 약간 여행갈 때나 입으면 좋을 것 같아요! 가만히 서있는데 저만치 보인다는 것은 조금만 움직여도 홀라당 잘 보인다는 뜻이거든요ㅠ 근데 옷은 딱 제가 생각한대로 예쁜 핏이고 후기에 써진대로 엄청 얇은 트위드예요. 좀 따뜻한 봄에 입으면 좋을 것 같아요 ㅎㅎ'],,0,2,2,2,0,0,0,0,0
루키_2ffe838eb471,2022.01.19,2153847,0,1, 157cm, 49kg,S,['허리가 조금 크지만 맘에들어요 잘입었어용 감사합니다'],,0,1,2,2,0,0,0,0,0
냚냠,2022.01.18,2153847,0,1, 160cm, 52kg,S,['보풀이 좀 일어나긴하는데 이뻐요 특별한 날에 입을듯요'],,0,2,2,2,0,0,0,0,0
집요정..,2022.01.17,2153847,0,1, 163cm, 54kg,M,['많이 크롭이고 너무 얇긴 하지만 봄에 입고다니긴 진짜 좋을거같네요 그리고 싼티가 막 나는 느낌은 아니라서 가성비 좋아요'],,0,2,2,2,0,0,0,0,0
딩이_,2022.01.16,2153847,0,1, 158cm, 43kg,S,['이뻐요 화사한 느낌.. 전 치마 쫌 잘랐어요 근데 좀 얇긴 해여'],,0,2,2,2,0,0,0,0,0
뉴비_c07971599ea7,2022.01.15,2153847,0,1, 153cm, 40kg,S,"['좀만 살찌면 못입겠네요ㅋㅋ 봄초여름가을 되면 더 많이 입구다니고싶어요!!', <br/>, '위에 자켓은 크롭이라 둘이 세트로 입어야만 예쁠것같아요.', <br/>, '치마는 배쫄림없이 편했습니당🥰']",,0,2,1,1,0,0,0,0,0
브론즈_9d7935d57c1,2022.01.15,2153847,0,1, 158cm, 49kg,S,['이쁘긴한데 재질이 얇아요 그리고 옷만들다가 못지운건지 단추안에 보면 초록색 얼룩들이 있어요..ㅠㅠ이건 아쉬워요'],,0,2,1,1,0,0,0,0,0
ᆢᆢ ᆢ ᆢ,2022.01.13,2153847,0,1, 157cm, 41kg,S,['고민한 시간이 아까울 만큼 예뻐용🥰 상의는 살짝 작고 치마는 제키에 비해서는 살짝 길어요! 지금 날씨엔 춥고 봄에 자주 입을 것 같아요 :)'],,0,1,2,2,0,0,0,0,0
옌혠,2022.01.13,2153847,0,1, 158cm, 44kg,S,"['한 달 넘게 고민하고 산 옷인데 고민한 시간이 아깝네요', <br/>, '얼른 사서 추워지기 전에 한 번 입을 걸 그랬네요,,,ㅠ']",,0,2,2,2,0,0,0,0,0
김지정,2022.01.10,2153847,0,1, 158cm, 48kg,S,['생각보다 얇은데 예뻐요! 슬림핏이라 몸매도 예쁘게 잡아주고 만족스러워요'],,0,2,1,1,0,0,0,0,0
뀨뀨꺆꺄ㅑ갸꺅,2022.01.09,2153847,0,1, 155cm, 44kg,S,['진짜 너무 예뻐요 공주님된 기분ㅠ 예쁘게 입고 데이트 할거에요'],,0,2,2,1,0,0,0,0,0
Rmatj9,2022.01.08,2153847,0,1, 167cm, 53kg,S,['정말정말예쁘고 세련돼보이고 만족스러운 옷입니당'],,0,2,1,1,0,0,0,0,0
wuwuwuw,2022.01.05,2153847,0,1, 158cm, 46kg,S,['정말 너어어무 예뻐요 핏도 예쁘고 디자인도 예쁩니다'],,0,2,2,2,0,0,0,0,0
뚜르뜨2,2022.01.01,2153847,0,1, 160cm, 44kg,S,['생각한 그대로 이뻐요! 따로 매치하기도 좋아서 잘입고 있어요'],,0,2,2,2,0,0,0,0,0
뉴비_c23ed172,2021.12.31,2153847,0,1, 164cm, 48kg,S,"['허리 안맞을까 걱정했는데 딱 맞아요 !', <br/>, '바지 25-26 입을 때 다리는 맞고 허리는 큰 분들은 아마 이 옷 구매하시면 맞으실거에요 :)']",,0,2,1,1,0,0,0,0,0
미냐자붓지수,2021.12.29,2153847,0,1, 166cm, 46kg,S,['배송도 일찍오고 색상도 화면 그대로여서 100프로 만족했습니다!'],,0,2,1,1,0,0,0,0,0
dlswl,2021.12.19,2153847,0,1, 157cm, 52kg,M,['옷이 조금 타이트하게 나온거 같아요 그래듀 이뻐서 입습니다'],,0,3,2,2,0,0,0,0,0
227,2021.12.19,2153847,1,0, 160cm, 50kg,M,['셋업에 가격이 괜찮아서 구매했는데 좋아요 가성비로 괜찮은거 같아요'],,0,2,2,2,0,0,0,0,0
프리지아네모야,2021.12.19,2153847,0,1, 167cm, 50kg,S,"['비침 많이 없고 ', <br/>, '매우 얇아서 겨울에 입기 무리가 있을 수 있음', <br/>, '실내에선 가능할 듯', <br/>, '치마 기장도 상당히 짧은 편', <br/>, '가격대비 싼티남']",,0,3,1,2,0,0,0,0,0
먀ㅏ,2021.12.13,2153847,0,1, 168cm, 52kg,M,['사이쥬는 좀 컸지만... 옷 자체는 예뻤어요! 얇아서 겉옷 필수 >.<'],,0,1,1,1,0,0,0,0,0
영챙이,2021.12.11,2153847,0,1, 157cm, 46kg,S,['얇아서 겨울에는 못입고 봄이랑 가을에 입어야 할 것 같아요 디자인은 예쁜데 정가 주고사면 비싸요'],,0,2,2,2,0,0,0,0,0
문뿌잉,2021.12.09,2153847,0,1, 163cm, 48kg,S,['옷이 엄청 얇아요 겨울에는 못입음 디자인은 예쁨'],,0,2,2,2,0,0,0,0,0
론딘,2021.12.04,2153847,0,1, 160cm, 45kg,S,['이뻐요!! 너무 만족스럽습니당 지금 입지 못하지만 그래도 샀어요 겨울 지나가자마자 입을 겁니당'],,0,2,2,2,0,0,0,0,0
예슈퍼휴먼,2021.12.03,2153847,0,1, 163cm, 50kg,S,['진짜 핏도 색감도 다 너무너무 예쁘고 좋아요 근데 좀 얇아요'],,0,2,2,2,0,0,0,0,0
흐아님,2021.12.03,2153847,0,1, 167cm, 48kg,S,"['실밥정리가 조금 필요하고, 작은 먼지들이 많이 떨어져서 검은 옷을 겹쳐입거나 할땐 신경써야 할듯 합니다 옷은 상당히 예뻐요 벌써 어디 입고갈지 고민됨 ㅎㅎㅋ']",,0,2,1,2,0,0,0,0,0
김솝,2021.12.02,2153847,0,1, 159cm, 41kg,S,['허리가 커서 치마 수선하고 입었어요 옷은 예뻐요'],,0,1,2,2,0,0,0,0,0
2ss_h,2021.11.30,2153847,0,1, 155cm, 45kg,S,['생각보다 더 얇아서 놀랐어요 옷은 넘 예뻐요 허리도 낙낙합니다'],,0,2,2,2,0,0,0,0,0
뉴비_f5bd7c6e,2021.11.29,2153847,0,1, 165cm, 46kg,S,['옷 예쁘고 잘 입을 것 같아용 색상은 사진보다는 조금 더 따뜻한 아이보리 느낌입니다!'],,0,2,3,2,0,0,0,0,0
당근말고토마토,2021.11.28,2153847,0,1, 160cm, 47kg,S,['걸을때마다 엉덩이가 커서 그런지 자꾸 올라가서 내려줘야되는 불편함과 위에 티가 몸에 딱 달라붙는 쫄티가 아니라 가슴은 딱 맞는데 허리부분은 공간이 떠서 조금 애매하지만 음 .. 예뻐요'],,0,2,2,2,0,0,0,0,0
스프르슝,2021.11.27,2153847,0,1, 160cm, 52kg,S,['전체적으로 두껍진 않은데 핏이 이뻐요 부드러워서 안에 뭘 받쳐입지 않아도 될 거 같아요'],,0,2,2,2,0,0,0,0,0
무신상랑행,2021.11.27,2153847,0,1, 166cm, 52kg,M,['너무 예뻐요 !! 생각보다 윗옷이 짧긴한데 괜찬ㄹ아요'],,0,2,2,2,0,0,0,0,0
유노노농,2021.11.25,2153847,0,1, 163cm, 45kg,S,['생각보다 너무 이쁘고 색도 맘에 들어요 재질이 얇은게 약간 아쉬워요'],,0,2,2,2,0,0,0,0,0
집에서나가기싫다,2021.11.16,2153847,0,1, 166cm, 53kg,M,"['색, 핏 사진과 같음 대신 치마 안감이 가볍고 비닐같은 재질이라 파삭파삭 소리나고 자꾸 말려올라감']",,0,2,2,2,0,0,0,0,0
나는나얍,2021.11.16,2153847,0,1, 163cm, 36kg,S,['마른편이라 헐렁헐렁하긴했는데 이뻐요 얇아서 춥긴해요'],,0,2,2,2,0,0,0,0,0
팥빙수좋아,2021.11.12,2153847,0,1, 165cm, 51kg,M,"['유교걸이라 치마가 넘 짧아서 부담시럽..', <br/>, '그래도 존예라서 다른색도 사고싶음', <br/>, '흰색이라 비침...(유교걸임)']",,0,3,2,1,0,0,0,0,0
뿌쁍ㅑ,2021.10.31,2153847,0,1, 166cm, 52kg,M,['넘 귀엽고 맘에 들엉요!! 다들 꼭꼭 사세요 추천입니다!'],,0,2,2,2,0,0,0,0,0
딸기밭공주,2021.10.28,2153847,0,1, 165cm, 55kg,S,['치마 뒤가 너무 짧아서 반품할까 고민을 수백본 했지만 너무 예뻐서 그냥 압으려고요'],,0,2,2,2,0,0,0,0,0
브론즈_4a806a172c7,2021.10.28,2153847,0,1, 165cm, 47kg,S,['모델 피팅컷보단 좀더 따듯한 아이보리 느낌이에요역시나 얇고요 안에 이너 따듯하게 입고 입어야할 거 같아요 근데 핏이 너무 예뻐서 용서가 돼요 상의가 약간만 더 길었으면 좋았을 거 같아요'],,0,2,3,2,0,0,0,0,0
쉐시암,2021.10.25,2153847,0,1, 153cm, 49kg,S,['무난한데 예쁨 ㅎㅎ 겉옷 없이 단독으로 입을 때가 젤 예쁜듯'],,0,2,1,1,0,0,0,0,0
뉴비_5700a5de5747,2021.10.25,2153847,0,1, 165cm, 50kg,M,['너무 예뻐요 검정도 살까봐여 니트같아서 신축성도 좋고 편하네영'],,0,2,1,1,0,0,0,0,0
카미야,2021.10.14,2153847,0,1, 160cm, 55kg,M,"['생각보다 커서 잘 입을게용', <br/>, '엄청 트위드 재질은 아니고 살짝 비치는데 입을만 할거 같아요~']",,0,2,1,1,0,0,0,0,0
멤버_48abc2fb6c5e,2022.03.14,2153847,0,1, 165cm, 55kg,M,['구김도 안생기고 할인할 때 저렴하게 사서 더더 만족합니당'],https://image.msscdn.net/data/estimate/2153847_0/gallery_622de5752d0c4.jpg.view,0,2,2,2,0,0,0,0,0
227,2022.02.16,2153847,1,0, 160cm, 50kg,M,"['원단이 얇아서 봄에 입기 좋을 것 같습니다. (키: 168cm, 몸무게: 54kg)']",https://image.msscdn.net/data/estimate/2153847_0/gallery_620bbff19c134.jpg.view,0,2,2,2,0,0,0,0,0
다람쥦,2022.02.16,2153847,0,1, 166cm, 45kg,M,['팬시 버튼 트위드 가디건 셋업 생각보다 잛은것같아요'],https://image.msscdn.net/data/estimate/2153847_0/gallery_620b80d659b0f.jpg.view,0,2,2,2,0,0,0,0,0
팥빙수좋아,2022.02.07,2153847,0,1, 165cm, 51kg,M,"['유교걸이라 치마가 넘 짧아서 부담시럽..', <br/>, '그래도 존예라서 다른색도 사고싶음', <br/>, '흰색이라 비침...(유교걸임)', <br/>, '슬픈건 존예라 이거사고 다른색도샀는데...', <br/>, '날이추워져서 한번도 못입음ㅠ', <br/>, '아주그냥.,날만 풀려봐라....']",https://image.msscdn.net/data/estimate/2153847_0/gallery_62003e496f43d.jpg.view,0,3,2,1,0,0,0,0,0
따뜻한냉탕,2022.02.07,2153847,0,1, 167cm, 57kg,S,['겨울 트위드는 아니고 봄에 입기 좋은 얇은 트위드에요! 예뻐요'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61ffe99eafaeb.jpg.view,0,2,2,2,0,0,0,0,0
Zžažng,2022.02.04,2153847,0,1, 161cm, 48kg,S,['아이보리 사길 잘한거 같아요 화사하고 이뻐요 그리고 허리 를 잘 잡아주는거 같아요 만족합니다'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61fcfa595e6cc.jpg.view,0,2,2,2,0,0,0,0,0
뉴비_42b86a3dd8a9,2022.01.25,2153847,0,1, 169cm, 54kg,M,['얇긴 한데 보드라운 촉감이고 얇은 것에 비해 나름 따스해요 추운 겨울용은 아니지만 보온성은 있는듯'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61efd278b66a6.jpg.view,0,2,2,2,0,0,0,0,0
아임또잉,2022.01.16,2153847,0,1, 157cm, 56kg,M,"['진짜 너무 예쁘구 이런 트위드 느낌 좋아하는데 네스티 팬시에서 나와서 주구장창 잘 입었어요\U0001f90d 겨울에 추워도 참고 그냥 입었을 정도로 최고에요,,\U0001f90d\U0001f90d']",https://image.msscdn.net/data/estimate/2153847_0/gallery_61e3fdd0c0c9a.jpg.view,0,2,2,1,0,0,0,0,0
뉴비_c07971599ea7,2022.01.15,2153847,0,1, 153cm, 40kg,S,"['좀만 살찌면 못입겠네요ㅋㅋ 봄초여름가을 되면 더 많이 입구다니고싶어요!!', <br/>, '위에 자켓은 크롭이라 둘이 세트로 입어야만 예쁠것같아요.', <br/>, '치마는 배쫄림없이 편했습니당🥰']",https://image.msscdn.net/data/estimate/2153847_0/gallery_61e2d5f0e94f4.jpg.view,0,2,1,1,0,0,0,0,0
옌혠,2022.01.13,2153847,0,1, 158cm, 44kg,S,"['진짜고민 엄청 하고 샀는데 왜 고민했나 싶어요', <br/>, '얼른 날 따뜻해져서 입고 다니고 싶어요!']",https://image.msscdn.net/data/estimate/2153847_0/gallery_61df6d126fe4a.jpg.view,0,2,2,2,0,0,0,0,0
미냐자붓지수,2021.12.29,2153847,0,1, 166cm, 46kg,S,['지금 입기엔 춥지만 색상도 맘에들고 너무 이쁩니다 ^~^ 봄에 입으면 좋을것같아요!'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61cc381ac3afa.jpg.view,0,2,1,1,0,0,0,0,0
뉴비_357b0f934106,2021.12.21,2153847,0,1, 153cm, 50kg,S,"['사이즈 많이 안작고 딱맞게 잘 입은거 같아요!', <br/>, '단추나 뭐 이런 실밥 처리도 나쁘지 않습니다', <br/>, '잘 입을께요~']",https://image.msscdn.net/data/estimate/2153847_0/gallery_61c0a7b924fca.jpg.view,0,2,2,2,0,0,0,0,0
먀ㅏ,2021.12.14,2153847,0,1, 168cm, 52kg,M,['사이쥬는 좀 컸지만... 옷 자체는 예뻤어요! 얇아서 겉옷 필수 >.<'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61b87fc7462af.jpg.view,0,1,1,1,0,0,0,0,0
나는나얍,2021.12.05,2153847,0,1, 163cm, 36kg,S,['허리가 너무 커요 옷은얇은데 이뻐요 사진과 동일해요'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61ac76a20eaad.jpg.view,0,2,2,2,0,0,0,0,0
흐아님,2021.12.03,2153847,0,1, 167cm, 48kg,S,"['한겨울엔 롱패딩 필수 절대 두껍지 않아요', <br/>, '뽑아놓으면 해마다 한두번은 이쁘게 꼭 입을 셋업이니 곤듀들 구매요망']",https://image.msscdn.net/data/estimate/2153847_0/gallery_61a9e270baeda.jpg.view,0,2,1,2,0,0,0,0,0
Blakie,2021.12.03,2153847,0,1, 160cm, 44kg,S,['네스티팬시클럽에서 옷사는게 벌써 5번째인데 실망한적이 한번도 없어요 진짜 최고에요 넘 이뿌😘'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61a9a77d090d1.jpg.view,0,2,1,1,0,0,0,0,0
당근말고토마토,2021.11.28,2153847,0,1, 160cm, 47kg,S,['걸을때마다 엉덩이가 커서 그런지 자꾸 올라가서 내려줘야되는 불편함과 위에 티가 몸에 딱 달라붙는 쫄티가 아니라 가슴은 딱 맞는데 허리부분은 공간이 떠서 조금 애매하지만 음 .. 예뻐요'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61a3733b6fc5e.jpg.view,0,2,2,2,0,0,0,0,0
스프르슝,2021.11.27,2153847,0,1, 160cm, 52kg,S,['전체적으로 두껍진 않은데 핏이 이뻐요 부드러워서 안에 뭘 받쳐입지 않아도 될 거 같아요'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61a1939e803d9.jpg.view,0,2,2,2,0,0,0,0,0
무신상랑행,2021.11.27,2153847,0,1, 166cm, 52kg,M,['입엇을때가 훨씬 예뻐요 진짜 산거 너무 잘한일!임미다'],https://image.msscdn.net/data/estimate/2153847_0/gallery_61a11c4035dff.jpg.view,0,2,2,2,0,0,0,0,0
